,wave.height.time,wave.height,wave.depth
556,2017/1/24 15:00,1.601268888,8.869379997
557,2017/1/24 16:00,1.707867503,8.830243111
558,2017/1/24 17:00,1.546649814,8.819030762
559,2017/1/24 18:00,1.534377456,8.914295197
560,2017/1/24 19:00,1.395364523,9.107944489
561,2017/1/24 20:00,1.391490579,9.272641182
562,2017/1/24 21:00,1.324744344,9.381826401
563,2017/1/24 22:00,1.318319678,9.43768692
564,2017/1/24 23:00,1.296356559,9.373825073
565,2017/1/25 0:00,1.264705896,9.160095215
566,2017/1/25 1:00,1.13669312,8.933238983
567,2017/1/25 2:00,1.103983641,8.749008179
568,2017/1/25 3:00,1.04878056,8.608470917
569,2017/1/25 4:00,1.045941591,8.56873703
570,2017/1/25 5:00,0.95061177,8.655021667
571,2017/1/25 6:00,0.90855068,8.825037003
572,2017/1/25 7:00,0.866231799,9.055884361
573,2017/1/25 8:00,0.901721418,9.282060623
574,2017/1/25 9:00,0.870298028,9.420701981
575,2017/1/25 10:00,0.853987038,9.478675842
576,2017/1/25 11:00,0.823791146,9.445746422
577,2017/1/25 12:00,0.784563363,9.282746315
578,2017/1/25 13:00,0.752296329,9.032664299
579,2017/1/25 14:00,0.726266623,8.776853561
580,2017/1/25 15:00,0.749320924,8.577799797
581,2017/1/25 16:00,0.766295195,8.467293739
582,2017/1/25 17:00,0.70683223,8.447458267
583,2017/1/25 18:00,0.739678442,8.49527359
584,2017/1/25 19:00,0.709556162,8.675453186
585,2017/1/25 20:00,0.641883671,8.905160904
586,2017/1/25 21:00,0.675889671,9.063901901
587,2017/1/25 22:00,0.592690229,9.13276577
588,2017/1/25 23:00,0.592867374,9.091451645
589,2017/1/26 0:00,0.578869283,8.970973015
590,2017/1/26 1:00,0.571608841,8.778463364
591,2017/1/26 2:00,0.526951611,8.548252106
592,2017/1/26 3:00,0.494785279,8.369786263
593,2017/1/26 4:00,0.48037371,8.28012085
594,2017/1/26 5:00,0.537892342,8.284470558
595,2017/1/26 6:00,0.494209468,8.379560471
596,2017/1/26 7:00,0.467917144,8.596006393
597,2017/1/26 8:00,0.463574439,8.873848915
598,2017/1/26 9:00,0.450872779,9.120942116
599,2017/1/26 10:00,0.472920001,9.26912117
600,2017/1/26 11:00,0.465702504,9.290784836
601,2017/1/26 12:00,0.498270422,9.169696808
602,2017/1/26 13:00,0.499010652,9.003778458
603,2017/1/26 14:00,0.496931195,8.717847824
604,2017/1/26 15:00,0.497485995,8.438006401
605,2017/1/26 16:00,0.474967897,8.210144043
606,2017/1/26 17:00,0.469987333,8.115383148
607,2017/1/26 18:00,0.46129635,8.186725616
608,2017/1/26 19:00,0.444973707,8.322290421
609,2017/1/26 20:00,0.43124938,8.541994095
610,2017/1/26 21:00,0.403108507,8.774815559
611,2017/1/26 22:00,0.411848634,8.954720497
612,2017/1/26 23:00,0.396272182,9.040467262
613,2017/1/27 0:00,0.447667569,8.932599068
614,2017/1/27 1:00,0.491250575,8.799937248
615,2017/1/27 2:00,0.57863909,8.630802155
616,2017/1/27 3:00,0.57765466,8.398477554
617,2017/1/27 4:00,0.581439614,8.204370499
618,2017/1/27 5:00,0.556239724,8.197426796
619,2017/1/27 6:00,0.525950253,8.262025833
620,2017/1/27 7:00,0.488265634,8.406711578
621,2017/1/27 8:00,0.465877354,8.689357758
622,2017/1/27 9:00,0.455164343,8.946462631
623,2017/1/27 10:00,0.454529792,9.187691689
624,2017/1/27 11:00,0.415735364,9.321102142
625,2017/1/27 12:00,0.392250866,9.28637886
626,2017/1/27 13:00,0.382454634,9.1254673
627,2017/1/27 14:00,0.353537202,8.884943008
628,2017/1/27 15:00,0.342247754,8.589113235
629,2017/1/27 16:00,0.338531435,8.264001846
630,2017/1/27 17:00,0.332393348,8.074817657
631,2017/1/27 18:00,0.32786727,8.024419785
632,2017/1/27 19:00,0.327645838,8.136864662
633,2017/1/27 20:00,0.336353123,8.310569763
634,2017/1/27 21:00,0.335394472,8.522514343
635,2017/1/27 22:00,0.327591002,8.760720253
636,2017/1/27 23:00,0.306838721,8.917387009
637,2017/1/28 0:00,0.310095131,8.913801193
638,2017/1/28 1:00,0.302960426,8.774482727
639,2017/1/28 2:00,0.311750293,8.587030411
640,2017/1/28 3:00,0.311714351,8.384475708
641,2017/1/28 4:00,0.319165736,8.12079525
642,2017/1/28 5:00,0.320345819,7.927007675
643,2017/1/28 6:00,0.349149525,7.90409565
644,2017/1/28 7:00,0.331991971,8.035612106
645,2017/1/28 8:00,0.31630823,8.247527122
646,2017/1/28 9:00,0.3192316,8.486645699
647,2017/1/28 10:00,0.282657981,8.783611298
648,2017/1/28 11:00,0.273421556,9.031622887
649,2017/1/28 12:00,0.2764,9.112628937
650,2017/1/28 13:00,0.261252195,9.016859055
651,2017/1/28 14:00,0.261810333,8.82187748
652,2017/1/28 15:00,0.271552622,8.537689209
653,2017/1/28 16:00,0.25317347,8.247303009
654,2017/1/28 17:00,0.246163532,7.962535381
655,2017/1/28 18:00,0.232726246,7.793658257
656,2017/1/28 19:00,0.220842957,7.817872047
657,2017/1/28 20:00,0.221490681,7.980033875
658,2017/1/28 21:00,0.218472064,8.219278336
659,2017/1/28 22:00,0.21060349,8.45631218
660,2017/1/28 23:00,0.207266212,8.699337006
661,2017/1/29 0:00,0.200385198,8.85666275
662,2017/1/29 1:00,0.208033219,8.824651718
663,2017/1/29 2:00,0.214580104,8.656318665
664,2017/1/29 3:00,0.219497502,8.458677292
665,2017/1/29 4:00,0.213656977,8.198246002
666,2017/1/29 5:00,0.208080932,7.936640263
667,2017/1/29 6:00,0.212184742,7.816445827
668,2017/1/29 7:00,0.216055587,7.814038754
669,2017/1/29 8:00,0.215141371,8.030475616
670,2017/1/29 9:00,0.200335905,8.249656677
671,2017/1/29 10:00,0.212710604,8.544265747
672,2017/1/29 11:00,0.198174685,8.842662811
673,2017/1/29 12:00,0.200176582,9.019042969
674,2017/1/29 13:00,0.191342816,9.055053711
675,2017/1/29 14:00,0.197643355,8.964094162
676,2017/1/29 15:00,0.203472719,8.764635086
677,2017/1/29 16:00,0.196883261,8.485193253
678,2017/1/29 17:00,0.201900184,8.162510872
679,2017/1/29 18:00,0.198869899,7.955434799
680,2017/1/29 19:00,0.204166457,7.911254883
681,2017/1/29 20:00,0.210215896,8.02688694
682,2017/1/29 21:00,0.21865046,8.21389389
683,2017/1/29 22:00,0.230132177,8.487428665
684,2017/1/29 23:00,0.255020916,8.773972511
685,2017/1/30 0:00,0.27576229,8.994029999
686,2017/1/30 1:00,0.297667027,9.044487
687,2017/1/30 2:00,0.317509651,8.95380497
688,2017/1/30 3:00,0.364861757,8.842622757
689,2017/1/30 4:00,0.340995818,8.622404099
690,2017/1/30 5:00,0.340956151,8.335979462
691,2017/1/30 6:00,0.304818958,8.088001251
692,2017/1/30 7:00,0.299833775,8.001377106
693,2017/1/30 8:00,0.277613252,8.071735382
694,2017/1/30 9:00,0.273186266,8.245990753
695,2017/1/30 10:00,0.242876738,8.52481842
696,2017/1/30 11:00,0.23206307,8.793697357
697,2017/1/30 12:00,0.250598967,9.045819283
698,2017/1/30 13:00,0.326737732,9.209951401
699,2017/1/30 14:00,0.49095428,9.23134613
700,2017/1/30 15:00,0.529190302,9.079954147
701,2017/1/30 16:00,0.634673893,8.815097809
702,2017/1/30 17:00,0.623588026,8.529272079
703,2017/1/30 18:00,0.584067523,8.251828194
704,2017/1/30 19:00,0.529389203,8.097048759
705,2017/1/30 20:00,0.518605292,8.103733063
706,2017/1/30 21:00,0.524808407,8.242491722
707,2017/1/30 22:00,0.505756259,8.437944412
708,2017/1/30 23:00,0.474812895,8.690148354
709,2017/1/31 0:00,0.444795042,8.948698044
710,2017/1/31 1:00,0.424876094,9.107276917
711,2017/1/31 2:00,0.427446693,9.145637512
712,2017/1/31 3:00,0.457163423,9.049659729
713,2017/1/31 4:00,0.450486451,8.864479065
714,2017/1/31 5:00,0.429210007,8.615179062
715,2017/1/31 6:00,0.415712923,8.325222015
716,2017/1/31 7:00,0.397800326,8.141233444
717,2017/1/31 8:00,0.372006953,8.123134613
718,2017/1/31 9:00,0.356568098,8.204837799
719,2017/1/31 10:00,0.347417772,8.386070251
720,2017/1/31 11:00,0.356370091,8.64931488
721,2017/1/31 12:00,0.366782665,8.942455292
722,2017/1/31 13:00,0.352940798,9.136882782
723,2017/1/31 14:00,0.35906899,9.184589386
724,2017/1/31 15:00,0.370649904,9.09674263
725,2017/1/31 16:00,0.398760319,8.910216331
726,2017/1/31 17:00,0.419518977,8.600008011
727,2017/1/31 18:00,0.438726604,8.262471199
728,2017/1/31 19:00,0.419834048,7.997141838
729,2017/1/31 20:00,0.41786623,7.885842323
730,2017/2/1 0:00,0.545612276,8.550611496
731,2017/2/1 1:00,0.52722156,8.841602325
732,2017/2/1 2:00,0.510392547,8.999437332
733,2017/2/1 3:00,0.50852412,8.974592209
734,2017/2/1 4:00,0.444059014,8.858585358
735,2017/2/1 5:00,0.406598777,8.675601959
736,2017/2/1 6:00,0.419014394,8.429828644
737,2017/2/1 7:00,0.407315016,8.185335159
738,2017/2/1 8:00,0.369150281,8.057905197
739,2017/2/1 9:00,0.339034081,8.096248627
740,2017/2/1 10:00,0.322849363,8.22036171
741,2017/2/1 11:00,0.325318664,8.408380508
742,2017/2/1 12:00,0.326117098,8.690056801
743,2017/2/1 13:00,0.348290384,8.970344543
744,2017/2/1 14:00,0.338224739,9.188991547
745,2017/2/1 15:00,0.316085488,9.215199471
746,2017/2/1 16:00,0.295732498,9.104605675
747,2017/2/1 17:00,0.283373326,8.912757874
748,2017/2/1 18:00,0.281596094,8.649047852
749,2017/2/1 19:00,0.283503324,8.342768669
750,2017/2/1 20:00,0.276940465,8.131781578
751,2017/2/1 21:00,0.268055618,8.091770172
752,2017/2/1 22:00,0.266768992,8.166984558
753,2017/2/1 23:00,0.291167647,8.329345703
754,2017/2/2 0:00,0.30000782,8.572525978
755,2017/2/2 1:00,0.310135871,8.862539291
756,2017/2/2 2:00,0.293976367,9.083062172
757,2017/2/2 3:00,0.293590903,9.177173615
758,2017/2/2 4:00,0.28948313,9.140277863
759,2017/2/2 5:00,0.276616365,9.013433456
760,2017/2/2 6:00,0.273991555,8.804130554
761,2017/2/2 7:00,0.280526549,8.516241074
762,2017/2/2 8:00,0.267914295,8.267786026
763,2017/2/2 9:00,0.27406621,8.135653496
764,2017/2/2 10:00,0.282992661,8.175981522
765,2017/2/2 11:00,0.283924013,8.259428024
766,2017/2/2 12:00,0.305939019,8.4277668
767,2017/2/2 13:00,0.319117874,8.694757462
768,2017/2/2 14:00,0.333019465,8.954276085
769,2017/2/2 15:00,0.325203329,9.072421074
770,2017/2/2 16:00,0.331971794,9.038298607
771,2017/2/2 17:00,0.399926603,8.925189018
772,2017/2/2 18:00,0.434911191,8.736200333
773,2017/2/2 19:00,0.453989655,8.458421707
774,2017/2/2 20:00,0.469228506,8.219109535
775,2017/2/2 21:00,0.484018475,8.057518005
776,2017/2/2 22:00,0.490230322,8.044677734
777,2017/2/2 23:00,0.479364246,8.12780571
778,2017/2/3 0:00,0.437604159,8.297622681
779,2017/2/3 1:00,0.424843788,8.561195374
780,2017/2/3 2:00,0.422101706,8.844316483
781,2017/2/3 3:00,0.406111926,9.091578484
782,2017/2/3 4:00,0.38358739,9.17606926
783,2017/2/3 5:00,0.364928216,9.15496254
784,2017/2/3 6:00,0.377767503,9.042844772
785,2017/2/3 7:00,0.654124856,8.865907669
786,2017/2/3 8:00,1.037523389,8.6070261
787,2017/2/3 9:00,1.247614264,8.388111115
788,2017/2/3 10:00,1.364133358,8.284672737
789,2017/2/3 11:00,1.403966665,8.284637451
790,2017/2/3 12:00,1.295178652,8.364959717
791,2017/2/3 13:00,1.244995117,8.535470963
792,2017/2/3 14:00,1.162910223,8.789670944
793,2017/2/3 15:00,1.054109097,9.01279068
794,2017/2/3 16:00,1.096845508,9.113401413
795,2017/2/3 17:00,1.080700278,9.067480087
796,2017/2/3 18:00,1.058612108,8.925653458
797,2017/2/3 19:00,0.913560271,8.749919891
798,2017/2/3 20:00,0.868127823,8.515229225
799,2017/2/3 21:00,0.785351992,8.256147385
800,2017/2/3 22:00,0.716094553,8.149868011
801,2017/2/3 23:00,0.697597563,8.133169174
802,2017/2/4 0:00,0.638764441,8.187925339
803,2017/2/4 1:00,0.651241481,8.328020096
804,2017/2/4 2:00,0.668050289,8.58355999
805,2017/2/4 3:00,0.678784728,8.900558472
806,2017/2/4 4:00,0.6421538,9.09957695
807,2017/2/4 5:00,0.598892152,9.179260254
808,2017/2/4 6:00,0.738177955,9.140861511
809,2017/2/4 7:00,1.072141767,9.076728821
810,2017/2/4 8:00,1.385081053,8.851492882
811,2017/2/4 9:00,1.620125413,8.555835724
812,2017/2/4 10:00,1.585562587,8.355247498
813,2017/2/4 11:00,1.447505474,8.315124512
814,2017/2/4 12:00,1.449635863,8.303171158
815,2017/2/4 13:00,1.480891347,8.328393936
816,2017/2/4 14:00,1.385520458,8.48226738
817,2017/2/4 15:00,1.227199435,8.711481094
818,2017/2/4 16:00,1.174977422,8.903522491
819,2017/2/4 17:00,1.108412981,8.978622437
820,2017/2/4 18:00,1.050441027,8.953687668
821,2017/2/4 19:00,1.018096924,8.855732918
822,2017/2/4 20:00,0.937422097,8.707437515
823,2017/2/4 21:00,0.91425693,8.482089996
824,2017/2/4 22:00,0.814843595,8.236519814
825,2017/2/4 23:00,0.790065527,8.080924034
826,2017/2/5 0:00,0.743269384,8.061143875
827,2017/2/5 1:00,0.727316558,8.11322403
828,2017/2/5 2:00,0.704621434,8.255809784
829,2017/2/5 3:00,0.654162765,8.534748077
830,2017/2/5 4:00,0.643783987,8.832155228
831,2017/2/5 5:00,0.628572643,9.015237808
832,2017/2/5 6:00,0.60003221,9.0741539
833,2017/2/5 7:00,0.588136673,9.030691147
834,2017/2/5 8:00,0.565929115,8.933942795
835,2017/2/5 9:00,0.542013884,8.730284691
836,2017/2/5 10:00,0.528432906,8.478107452
837,2017/2/5 11:00,0.540152311,8.23742485
838,2017/2/5 12:00,0.484084129,8.068454742
839,2017/2/5 13:00,0.47378543,8.020704269
840,2017/2/5 14:00,0.481525928,8.082543373
841,2017/2/5 15:00,0.474218488,8.251941681
842,2017/2/5 16:00,0.459041089,8.499865532
843,2017/2/5 17:00,0.448207289,8.683099747
844,2017/2/5 18:00,0.461485475,8.73654747
845,2017/2/5 19:00,0.448017955,8.763012886
846,2017/2/5 20:00,0.431530148,8.722326279
847,2017/2/5 21:00,0.420922577,8.5978899
848,2017/2/5 22:00,0.411746651,8.374887466
849,2017/2/5 23:00,0.404875785,8.138611794
850,2017/2/6 0:00,0.395619065,7.980956078
851,2017/2/6 1:00,0.410374463,7.949643612
852,2017/2/6 2:00,0.411657959,8.029500961
853,2017/2/6 3:00,0.410940409,8.22337532
854,2017/2/6 4:00,0.41902858,8.52022934
855,2017/2/6 5:00,0.412805796,8.800887108
856,2017/2/6 6:00,0.405319661,9.000740051
857,2017/2/6 7:00,0.401174724,9.04139328
858,2017/2/6 8:00,0.374135286,9.051269531
859,2017/2/6 9:00,0.368875086,8.956327438
860,2017/2/6 10:00,0.354029328,8.730607986
861,2017/2/6 11:00,0.362057567,8.452655792
862,2017/2/6 12:00,0.365720749,8.219577789
863,2017/2/6 13:00,0.370238841,8.06485939
864,2017/2/6 14:00,0.415754646,8.018766403
865,2017/2/6 15:00,0.409993827,8.075796127
866,2017/2/6 16:00,0.439666063,8.239387512
867,2017/2/6 17:00,0.457082093,8.441723824
868,2017/2/6 18:00,0.46311903,8.62015152
869,2017/2/6 19:00,0.462837994,8.778726578
870,2017/2/6 20:00,0.469826847,8.830722809
871,2017/2/6 21:00,0.462353766,8.769712448
872,2017/2/6 22:00,0.464425117,8.599069595
873,2017/2/6 23:00,0.432063997,8.359804153
874,2017/2/7 0:00,0.459578305,8.111758232
875,2017/2/7 1:00,0.467168093,7.942520618
876,2017/2/7 2:00,0.458617806,7.878656387
877,2017/2/7 3:00,0.449938923,7.958220005
878,2017/2/7 4:00,0.449231118,8.159276962
879,2017/2/7 5:00,0.461860806,8.446122169
880,2017/2/7 6:00,0.450598091,8.7292099
881,2017/2/7 7:00,0.465705842,8.941215515
882,2017/2/7 8:00,0.443035871,9.033595085
883,2017/2/7 9:00,0.442818493,9.023971558
884,2017/2/7 10:00,0.444799244,8.901320457
885,2017/2/7 11:00,0.427696198,8.678665161
886,2017/2/7 12:00,0.427229404,8.397138596
887,2017/2/7 13:00,0.432319671,8.134523392
888,2017/2/7 14:00,0.422170013,7.965637207
889,2017/2/7 15:00,0.41572392,7.904950142
890,2017/2/7 16:00,0.417161942,7.97949934
891,2017/2/7 17:00,0.431760907,8.165220261
892,2017/2/7 18:00,0.43298009,8.397322655
893,2017/2/7 19:00,0.422000706,8.650713921
894,2017/2/7 20:00,0.438499659,8.852117538
895,2017/2/7 21:00,0.423877388,8.917502403
896,2017/2/7 22:00,0.424620092,8.881135941
897,2017/2/7 23:00,0.419674724,8.716629982
898,2017/2/8 0:00,0.423876315,8.440130234
899,2017/2/8 1:00,0.404128194,8.183451653
900,2017/2/8 2:00,0.42231515,7.989101887
901,2017/2/8 3:00,0.443500459,7.955122948
902,2017/2/8 4:00,0.413356632,8.048303604
903,2017/2/8 5:00,0.424394369,8.244037628
904,2017/2/8 6:00,0.449769497,8.532115936
905,2017/2/8 7:00,0.454801917,8.838346481
906,2017/2/8 8:00,0.472210914,9.101352692
907,2017/2/8 9:00,0.487192452,9.233714104
908,2017/2/8 10:00,0.497186095,9.249430656
909,2017/2/8 11:00,0.523639321,9.121704102
910,2017/2/8 12:00,0.489166766,8.857111931
911,2017/2/8 13:00,0.460605711,8.564418793
912,2017/2/8 14:00,0.462131053,8.315080643
913,2017/2/8 15:00,0.465006292,8.091533661
914,2017/2/8 16:00,0.498130769,8.058431625
915,2017/2/8 17:00,0.525557876,8.148006439
916,2017/2/8 18:00,0.566710413,8.301539421
917,2017/2/8 19:00,0.568874955,8.572237015
918,2017/2/8 20:00,0.59267509,8.86699295
919,2017/2/8 21:00,0.614953458,9.057449341
920,2017/2/8 22:00,0.609173059,9.15123558
921,2017/2/8 23:00,0.629805923,9.010429382
922,2017/2/9 0:00,0.548609376,8.842859268
923,2017/2/9 1:00,0.51948899,8.609741211
924,2017/2/9 2:00,0.48015058,8.30798912
925,2017/2/9 3:00,0.487226993,8.130708694
926,2017/2/9 4:00,0.462374866,8.088418961
927,2017/2/9 5:00,0.47088334,8.194415092
928,2017/2/9 6:00,0.478275687,8.392383575
929,2017/2/9 7:00,0.483960003,8.734434128
930,2017/2/9 8:00,0.466994017,9.106521606
931,2017/2/9 9:00,0.468974292,9.35874939
932,2017/2/9 10:00,0.46349439,9.478582382
933,2017/2/9 11:00,0.453695208,9.491047859
934,2017/2/9 12:00,0.428070307,9.326196671
935,2017/2/9 13:00,0.395725608,9.017507553
936,2017/2/9 14:00,0.787832618,8.848268509
937,2017/2/9 15:00,1.009467006,8.46329689
938,2017/2/9 16:00,1.396396518,8.129059792
939,2017/2/9 17:00,1.45535481,8.170139313
940,2017/2/9 18:00,1.536709428,8.394287109
941,2017/2/9 19:00,1.428259373,8.647607803
942,2017/2/9 20:00,1.379440546,8.911239624
943,2017/2/9 21:00,1.471136451,9.241453171
944,2017/2/9 22:00,1.615609527,9.256267548
945,2017/2/9 23:00,1.555127978,9.239989281
946,2017/2/10 0:00,1.459384918,9.308328629
947,2017/2/10 1:00,1.46169126,9.139596939
948,2017/2/10 2:00,1.396688819,8.749700546
949,2017/2/10 3:00,1.557019353,8.376649857
950,2017/2/10 4:00,1.638730049,8.197378159
951,2017/2/10 5:00,1.672095656,8.124649048
952,2017/2/10 6:00,1.708773613,8.217309952
953,2017/2/10 7:00,1.59747386,8.424637794
954,2017/2/10 8:00,1.437082052,8.70748806
955,2017/2/10 9:00,1.390129924,9.015534401
956,2017/2/10 10:00,1.281247377,9.280712128
957,2017/2/10 11:00,1.214570522,9.424341202
958,2017/2/10 12:00,1.153342962,9.362090111
959,2017/2/10 13:00,1.141437888,9.160865784
960,2017/2/10 14:00,1.165807009,8.861950874
961,2017/2/10 15:00,1.090459228,8.52200985
962,2017/2/10 16:00,1.013544559,8.183568001
963,2017/2/10 17:00,0.959068418,8.013650894
964,2017/2/10 18:00,0.943566263,8.017465591
965,2017/2/10 19:00,0.909461915,8.129109383
966,2017/2/10 20:00,0.881546795,8.361133575
967,2017/2/10 21:00,0.854396045,8.660793304
968,2017/2/10 22:00,0.80199033,8.873445511
969,2017/2/10 23:00,0.80301702,9.050285339
970,2017/2/11 0:00,0.74289614,9.02996254
971,2017/2/11 1:00,0.703470588,8.86141777
972,2017/2/11 2:00,0.649825156,8.57992363
973,2017/2/11 3:00,0.576015472,8.253866196
974,2017/2/11 4:00,0.596781611,7.941275597
975,2017/2/11 5:00,0.580441117,7.727223396
976,2017/2/11 6:00,0.573460281,7.701024055
977,2017/2/11 7:00,0.528524637,7.830616951
978,2017/2/11 8:00,0.511897385,8.069000244
979,2017/2/11 9:00,0.529461086,8.377719879
980,2017/2/11 10:00,0.527188659,8.755230904
981,2017/2/11 11:00,0.478238404,8.981952667
982,2017/2/11 12:00,0.43876645,9.059490204
983,2017/2/11 13:00,0.416502953,8.972280502
984,2017/2/11 14:00,0.393955648,8.789583206
985,2017/2/11 15:00,0.391257733,8.529865265
986,2017/2/11 16:00,0.404144287,8.232191086
987,2017/2/11 17:00,0.411914647,7.950183868
988,2017/2/11 18:00,0.379848033,7.803179741
989,2017/2/11 19:00,0.376894623,7.831992149
990,2017/2/11 20:00,0.387111068,8.018064499
991,2017/2/11 21:00,0.410924822,8.309555054
992,2017/2/11 22:00,0.414801419,8.603219032
993,2017/2/11 23:00,0.392655224,8.888303757
994,2017/2/12 0:00,0.36856693,9.010416031
995,2017/2/12 1:00,0.367626637,8.956898689
996,2017/2/12 2:00,0.385021657,8.836923599
997,2017/2/12 3:00,0.402224422,8.63242054
998,2017/2/12 4:00,0.371595949,8.332670212
999,2017/2/12 5:00,0.374953806,8.022460938
1000,2017/2/12 6:00,0.345513165,7.867124557
1001,2017/2/12 7:00,0.354203254,7.912449837
1002,2017/2/12 8:00,0.343767375,8.097303391
1003,2017/2/12 9:00,0.340913236,8.381952286
1004,2017/2/12 10:00,0.333639562,8.749269485
1005,2017/2/12 11:00,0.320710152,9.090735435
1006,2017/2/12 12:00,0.327451497,9.283765793
1007,2017/2/12 13:00,0.321277142,9.319799423
1008,2017/2/12 14:00,0.318514049,9.236751556
1009,2017/2/12 15:00,0.320435822,9.040388107
1010,2017/2/12 16:00,0.325079262,8.74499321
1011,2017/2/12 17:00,0.325905174,8.421268463
1012,2017/2/12 18:00,0.323324591,8.152576447
1013,2017/2/12 19:00,0.32678467,8.123678207
1014,2017/2/12 20:00,0.346571475,8.23749733
1015,2017/2/12 21:00,0.388929456,8.443908691
1016,2017/2/12 22:00,0.406467557,8.699625015
1017,2017/2/12 23:00,0.422739297,9.008822441
1018,2017/2/13 0:00,0.410176843,9.249872208
1019,2017/2/13 1:00,0.405786276,9.387663841
1020,2017/2/13 2:00,0.413358808,9.368599892
1021,2017/2/13 3:00,0.430305094,9.114339828
1022,2017/2/13 4:00,0.524634242,8.832442284
1023,2017/2/13 5:00,0.53823638,8.63193512
1024,2017/2/13 6:00,0.588072419,8.401394844
1025,2017/2/13 7:00,0.533529639,8.245149612
1026,2017/2/13 8:00,0.522351503,8.270046234
1027,2017/2/13 9:00,0.519209206,8.52779007
1028,2017/2/13 10:00,0.770775914,8.753174782
1029,2017/2/13 11:00,0.954830587,8.942229271
1030,2017/2/13 12:00,1.08384192,9.091459274
1031,2017/2/13 13:00,1.15144074,9.516177177
1032,2017/2/13 14:00,1.378887892,9.556575775
1033,2017/2/13 15:00,1.510120869,9.249067307
1034,2017/2/13 16:00,1.293645382,8.971119881
1035,2017/2/13 17:00,1.238483667,8.782146454
1036,2017/2/13 18:00,1.151747584,8.515176773
1037,2017/2/13 19:00,1.038699508,8.288324356
1038,2017/2/13 20:00,1.001141191,8.209632874
1039,2017/2/13 21:00,0.944927692,8.260432243
1040,2017/2/13 22:00,0.924643636,8.482041359
1041,2017/2/13 23:00,0.892068744,8.78455925
1042,2017/2/14 0:00,0.875536382,9.043708801
1043,2017/2/14 1:00,0.834341228,9.196277618
1044,2017/2/14 2:00,0.855446041,9.254003525
1045,2017/2/14 3:00,0.8498739,9.168102264
1046,2017/2/14 4:00,0.87589395,8.964797974
1047,2017/2/14 5:00,0.912562549,8.708444595
1048,2017/2/14 6:00,0.971265674,8.449726105
1049,2017/2/14 7:00,1.007424593,8.218086243
1050,2017/2/14 8:00,1.091222644,8.106040955
1051,2017/2/14 9:00,1.065681815,8.184438705
1052,2017/2/14 10:00,1.058331251,8.372024536
1053,2017/2/14 11:00,1.028247952,8.631619453
1054,2017/2/14 12:00,0.995624542,8.899324417
1055,2017/2/14 13:00,1.009778023,9.086319923
1056,2017/2/14 14:00,0.953433275,9.168518066
1057,2017/2/14 15:00,0.956181645,9.102174759
1058,2017/2/14 16:00,0.912845433,8.94119072
1059,2017/2/14 17:00,0.899891734,8.707436562
1060,2017/2/14 18:00,0.896677792,8.4252491
1061,2017/2/14 19:00,0.903267622,8.186718941
1062,2017/2/14 20:00,0.929230809,8.107606888
1063,2017/2/14 21:00,0.96607548,8.155252457
1064,2017/2/14 22:00,0.940718174,8.295209885
1065,2017/2/14 23:00,0.928070664,8.539180756
1066,2017/2/15 0:00,0.951423109,8.813278198
1067,2017/2/15 1:00,0.909392536,9.07198143
1068,2017/2/15 2:00,0.925141096,9.242184639
1069,2017/2/15 3:00,0.880255878,9.283306122
1070,2017/2/15 4:00,0.879423261,9.18914032
1071,2017/2/15 5:00,0.887306571,9.016694069
1072,2017/2/15 6:00,0.809312046,8.788624763
1073,2017/2/15 7:00,0.844402909,8.553790092
1074,2017/2/15 8:00,0.85071367,8.446840286
1075,2017/2/15 9:00,0.858328581,8.470137596
1076,2017/2/15 10:00,0.924799025,8.576383591
1077,2017/2/15 11:00,0.978920043,8.758930206
1078,2017/2/15 12:00,0.895325541,8.984283447
1079,2017/2/15 13:00,0.984318435,9.215413094
1080,2017/2/15 14:00,0.998939633,9.385529518
1081,2017/2/15 15:00,1.001299381,9.433357239
1082,2017/2/15 16:00,1.091695905,9.375797272
1083,2017/2/15 17:00,1.084343791,9.204836845
1084,2017/2/15 18:00,1.103532553,8.962740898
1085,2017/2/15 19:00,1.160741448,8.740598679
1086,2017/2/15 20:00,1.18722558,8.562153816
1087,2017/2/15 21:00,1.245043278,8.521726608
1088,2017/2/15 22:00,1.15048182,8.486602783
1089,2017/2/15 23:00,1.121374011,8.646501541
1090,2017/2/16 0:00,1.079149604,8.858102798
1091,2017/2/16 1:00,1.068846703,9.167927742
1092,2017/2/16 2:00,1.112323642,9.318834305
1093,2017/2/16 3:00,1.233226776,9.348909378
1094,2017/2/16 4:00,1.1541574,9.373874664
1095,2017/2/16 5:00,1.148254871,9.28319931
1096,2017/2/16 6:00,1.199460745,9.167275429
1097,2017/2/16 7:00,1.189235091,8.883649826
1098,2017/2/16 8:00,1.154497504,8.661330223
1099,2017/2/16 9:00,1.099863172,8.512578011
1100,2017/2/16 10:00,1.051735163,8.50969696
1101,2017/2/16 11:00,1.048719764,8.55257225
1102,2017/2/16 12:00,0.988470674,8.676446915
1103,2017/2/16 13:00,0.960741043,8.867609024
1104,2017/2/16 14:00,1.027573824,9.081569672
1105,2017/2/16 15:00,1.055875421,9.144117355
1106,2017/2/16 16:00,1.032582521,9.154062271
1107,2017/2/16 17:00,0.975845814,9.106328964
1108,2017/2/16 18:00,0.930958211,8.925243378
1109,2017/2/16 19:00,0.887104273,8.719638824
